transaction_id,user_id,date,transaction_type,category,amount,payment_mode,location,notes,user_transaction_frequency,user_total_spending,user_avg_transaction,user_expense_ratio,year,month,day_of_week,is_weekend,amount_category
T12408,U182,2019-01-11,Expense,Food,2464.0,UPI,Lucknow,Gift,85,958524.0,11276.75294117647,0.8235294117647058,2019.0,1.0,4.0,0,Very Large
T01085,U088,2022-07-13,Expense,Utilities,127.0,UPI,Kolkata,Uber to office,84,1048301.0,12479.77380952381,0.7976190476190477,2022.0,7.0,2.0,0,Medium
T07429,U179,2021-05-03,Income,Bonus,57206.0,Card,Jaipur,Dinner at resto,87,945163.0,10863.942528735632,0.8390804597701149,2021.0,5.0,0.0,0,Extreme
T11845,U162,2022-01-28,Income,Salary,58212.0,Unknown,Delhi,zirUwCjj1gYsGEj,82,454943.0,5548.085365853659,0.926829268292683,2022.0,1.0,4.0,0,Extreme
T01192,U074,2019-09-15,Expense,Food,2225.0,Bank Transfer,Hyderabad,Salary,93,844962.0,9085.612903225807,0.8709677419354839,2019.0,9.0,6.0,1,Very Large
T03828,U017,2022-03-20,Expense,Othesr,4828.0,Card,Lucknow,Monthly rent,71,735301.0,10356.352112676057,0.8309859154929577,2022.0,3.0,6.0,1,Very Large
T08813,U081,2022-11-18,Expense,Rent,23.0,Cash,Chennai,,84,1283163.0,15275.75,0.7857142857142857,2022.0,11.0,4.0,0,Small
T10291,U162,2020-12-01,Income,Other Income,70684.0,Bank Transfer,Mumbai,Monthly rent,82,454943.0,5548.085365853659,0.926829268292683,2020.0,12.0,1.0,0,Extreme
T04847,U113,2020-11-28,Expense,Entertainment,52.0,Unknown,Hyderabad,Monthly rent,82,654953.0,7987.231707317073,0.8658536585365854,2020.0,11.0,5.0,1,Small
T07090,U066,2020-09-22,Expense,Food,42.0,Card,Lucknow,Doctor visit,74,391570.0,5291.486486486487,0.918918918918919,2020.0,9.0,1.0,0,Small
T13386,U040,2022-03-03,Expense,Savings,96.0,UPI,Kolkata,Paid electricity bill late,80,890634.0,11132.925,0.825,2022.0,3.0,3.0,0,Small
T02804,U104,2022-02-10,Expense,Others,243.0,Bank Transfer,Chennai,Monthly rent cash,71,802359.0,11300.830985915492,0.8450704225352113,2022.0,2.0,3.0,0,Medium
T01865,U077,2019-12-04,Expense,Others,1928.0,Bank Transfer,Chennai,Salary,76,800527.0,10533.25,0.8289473684210527,2019.0,12.0,2.0,0,Very Large
T07161,U003,2022-03-18,Expense,Rent,977.0,Cash,PUNE,Monthly rent via app,84,1097724.0,13068.142857142857,0.7976190476190477,2022.0,3.0,4.0,0,Large
T06055,U176,2022-08-05,Expense,Savings,1581.0,Cash,Mumbai,Paid electricity bill,84,2161513.0,25732.29761904762,0.7976190476190477,2022.0,8.0,4.0,0,Very Large
T10488,U020,2020-01-20,Income,Other Income,68103.0,Card,Mumbai,Gift,101,1108349.0,10973.752475247526,0.8316831683168316,2020.0,1.0,0.0,0,Extreme
T10152,U178,2021-11-15,Expense,Rent,18.0,Bank Transfer,Pune,Course fee via app,77,609876.0,7920.467532467533,0.8701298701298701,2021.0,11.0,0.0,0,Small
T11573,U079,2020-07-30,Expense,Food,195.0,UPI,Pune,Monthly rent ,82,706444.0,8615.170731707318,0.8536585365853658,2020.0,7.0,3.0,0,Medium
T08770,U074,2020-02-03,Expense,Travel,67.0,Bank Transfer,Bengaluru,Gift ,93,844962.0,9085.612903225807,0.8709677419354839,2020.0,2.0,0.0,0,Small
T14712,U016,2021-08-04,Expense,Savings,1711.0,Card,Pune,Uber to office via app,86,606484.0,7052.139534883721,0.872093023255814,2021.0,8.0,2.0,0,Very Large
T09588,U150,2022-02-10,Expense,Food,595.0,Bank Transfer,Bengaluru,3Bf0LiqgIXS6qJd,84,1827844.0,21760.04761904762,0.8452380952380952,2022.0,2.0,3.0,0,Large
T12983,U181,2020-09-12,Expense,Rentt,286.0,Card,Mumbai,Monthly rent late,89,955284.0,10733.52808988764,0.8314606741573034,2020.0,9.0,5.0,1,Medium
T06280,U108,2020-09-05,Expense,Others,477.0,UPI,Delhi,Netflix subscription,82,1135546.0,13848.121951219513,0.7926829268292683,2020.0,9.0,5.0,1,Medium
T10947,U037,2020-04-17,Expense,Entertainment,2176.0,Bank Transfer,Ahmedabad,Paid electricity bill,71,765590.0,10782.957746478873,0.8309859154929577,2020.0,4.0,4.0,0,Very Large
T01806,U080,2021-10-26,Expense,Savings,258.0,UPI,Chennai,Uber to office,95,704475.0,7415.526315789473,0.8947368421052632,2021.0,10.0,1.0,0,Medium
T11047,U124,2020-01-22,Expense,Food,239.0,Cash,Pune,Paid electricity bill cash,81,793246.0,9793.160493827161,0.8395061728395061,2020.0,1.0,2.0,0,Medium
T14675,U097,2019-03-03,Expense,Entertainment,1744.0,UPI,Mumbai,Uber to office via app,80,998783.0,12484.7875,0.8125,2019.0,3.0,6.0,1,Very Large
T14746,U180,2019-02-09,Expense,Rent,5359.0,Bank Transfer,Hyderabad,Grocery shopping,74,424371.0,5734.743243243243,0.9054054054054054,2019.0,2.0,5.0,1,Extreme
T04367,U002,2021-10-17,Expense,Education,327.0,UPI,Delhi,Course fee late,88,2242735.0,25485.625,0.7727272727272727,2021.0,10.0,6.0,1,Medium
T08363,U069,2022-03-17,Expense,Food,6389.0,Bank Transfer,BENGALURU,Grocery shopping ,83,1082186.0,13038.385542168675,0.7951807228915663,2022.0,3.0,3.0,0,Extreme
T02042,U152,2019-12-29,Income,Bonus,39412.0,UPI,Ahmedabad,Uber to office,69,1485361.0,21526.971014492752,0.8695652173913043,2019.0,12.0,6.0,1,Extreme
T04441,U189,2021-08-01,Expense,Travel,524.0,UPI,Chennai,Gift ,90,967555.0,10750.611111111111,0.8444444444444444,2021.0,8.0,6.0,1,Large
T01234,U012,,Expense,Food,129.0,Card,Bengaluru,Grocery shopping,75,354902.0,4732.026666666667,0.9466666666666667,,,,0,Medium
T05912,U102,2019-01-11,Income,Other Income,64409.0,UPI,Delhi,,90,784530.0,8717.0,0.8666666666666667,2019.0,1.0,4.0,0,Extreme
T14431,U112,2022-10-02,Expense,Rent,1062.0,Cash,Pune,Uber to office cash,81,1724906.0,21295.135802469136,0.8518518518518519,2022.0,10.0,6.0,1,Very Large
T05170,U155,2022-07-05,Income,Other Income,71903.0,Unknown,Hyderabad,,58,798909.0,13774.293103448275,0.7758620689655172,2022.0,7.0,1.0,0,Extreme
T07388,U156,2020-06-06,Expense,Food,650.0,Cash,Lucknow,Doctor visit,77,651689.0,8463.493506493507,0.8571428571428571,2020.0,6.0,5.0,1,Large
T11157,U126,2020-11-23,Expense,Education,438.0,Cash,mumbai,Course fee,84,1747647.0,20805.321428571428,0.8690476190476191,2020.0,11.0,0.0,0,Medium
T14328,U159,2019-07-30,Expense,Food,220.0,UPI,Mumbai,Paid electricity bill ,93,1035404.0,11133.376344086022,0.8172043010752689,2019.0,7.0,1.0,0,Medium
T03820,U146,2020-11-20,Expense,Utilities,1081.0,Cash,Lucknow,Gift,79,1601411.0,20271.025316455696,0.8860759493670886,2020.0,11.0,4.0,0,Very Large
T13790,U142,2020-06-05,Income,Salary,56750.0,Cash,Chennai,Course fee cash,78,1162944.0,14909.538461538461,0.7564102564102564,2020.0,6.0,4.0,0,Extreme
T13655,U184,2021-11-14,Expense,Food,110.0,Bank Transfer,Ahmedabad,Monthly rent,80,913167.0,11414.5875,0.825,2021.0,11.0,6.0,1,Medium
T09468,U025,2021-01-26,Expense,Food,293.0,UPI,Bengaluru,,82,1797717.0,21923.378048780487,0.8536585365853658,2021.0,1.0,1.0,0,Medium
T14057,U061,2019-09-06,Income,Salary,36680.0,Cash,Mumbai,Monthly rent,88,711061.0,8080.238636363636,0.8636363636363636,2019.0,9.0,4.0,0,Extreme
T11657,U141,2021-03-09,Expense,Utilities,637.0,Bank Transfer,Jaipur,Monthly rent cash,100,1907915.0,19079.15,0.84,2021.0,3.0,1.0,0,Large
T11311,U004,2022-11-14,Expense,Health,1405.0,Cash,Delhi,Dinner at resto,61,590155.0,9674.672131147541,0.8524590163934426,2022.0,11.0,0.0,0,Very Large
T02950,U181,2019-05-25,Income,Bonus,27496.0,Bank Transfer,Pune,Monthly rent,89,955284.0,10733.52808988764,0.8314606741573034,2019.0,5.0,5.0,1,Extreme
T08462,U066,2020-02-25,Expense,Rent,416.0,Bank Transfer,Mumbai,MD9wSMiW5v7IYEr0D27I,74,391570.0,5291.486486486487,0.918918918918919,2020.0,2.0,1.0,0,Medium
T01891,U048,2019-02-07,Expense,Rent,234.0,Bank Transfer,Chennai,,83,422977.0,5096.108433734939,0.927710843373494,2019.0,2.0,3.0,0,Medium
T00678,U126,2022-07-02,Expense,Others,2029.0,Cash,Kolkata,Grocery shopping,84,1747647.0,20805.321428571428,0.8690476190476191,2022.0,7.0,5.0,1,Very Large
T03098,U008,2019-03-23,Income,oBnus,86907.0,UPI,Lucknow,,80,1584780.0,19809.75,0.9,2019.0,3.0,5.0,1,Extreme
T12592,U091,2020-08-22,Expense,Education,57.0,Bank Transfer,Bengaluru,Gift,90,700274.0,7780.822222222222,0.8666666666666667,2020.0,8.0,5.0,1,Small
T13157,U171,2021-03-05,Income,Other Income,45583.0,Bank Transfer,Mumbai,Monthly rent,94,1195708.0,12720.297872340425,0.8085106382978723,2021.0,3.0,4.0,0,Extreme
T12728,U029,2020-12-31,Expense,Food,480.0,UPI,Bengaluru,LaaI0Oql910jb,84,1573128.0,18727.714285714286,0.9047619047619048,2020.0,12.0,3.0,0,Medium
T01297,U012,2020-09-25,Expense,Utilities,74.0,UPI,Kolkata,,75,354902.0,4732.026666666667,0.9466666666666667,2020.0,9.0,4.0,0,Small
T07629,U103,,Expense,Savings,954.0,Bank Transfer,ahmedabad,,89,980664.0,11018.696629213484,0.8314606741573034,,,,0,Large
T04392,U167,2021-08-10,Expense,Others,131.0,Bank Transfer,Bengaluru,Paid electricity bill,92,666872.0,7248.608695652174,0.8913043478260869,2021.0,8.0,1.0,0,Medium
T05167,U068,2021-04-28,Expense,Rent,242.0,UPI,Hyderabad,Monthly rent,81,706998.0,8728.37037037037,0.8765432098765432,2021.0,4.0,2.0,0,Medium
T04150,U098,2019-09-08,Expense,Food,366.0,Cash,Mumbai,Gift,75,519965.0,6932.866666666667,0.8933333333333333,2019.0,9.0,6.0,1,Medium
T11593,U134,2019-10-02,Expense,Ren,253.0,UPI,Jaipur,Dinner at resto,78,691844.0,8869.794871794871,0.8589743589743589,2019.0,10.0,2.0,0,Medium
T00170,U133,2022-10-08,Income,Salary,54120.0,Card,Bengaluru,Monthly rent,69,973172.0,14103.942028985508,0.7681159420289855,2022.0,10.0,5.0,1,Extreme
T02240,U075,2020-09-06,Expense,Rent,-168.0,Cash,Pune,Monthly rent via app,83,816013.0,9831.481927710844,0.8313253012048193,2020.0,9.0,6.0,1,
T03901,U031,2022-07-25,Expense,Utilities,2293.0,Card,Pune,Z6oS0eQUK69mmpOpZK,88,763011.0,8670.579545454546,0.875,2022.0,7.0,0.0,0,Very Large
T09832,U185,2020-02-18,Expense,Travel,371.0,Card,Bengaluru,,79,953991.0,12075.835443037975,0.8227848101265823,2020.0,2.0,1.0,0,Medium
T08009,U088,2020-07-13,Expense,Rent,773.0,Unknown,Chennai,Salary,84,1048301.0,12479.77380952381,0.7976190476190477,2020.0,7.0,0.0,0,Large
T03343,U126,2020-02-29,Expense,Education,182.0,UPI,PUNE,Netflix subscription,84,1747647.0,20805.321428571428,0.8690476190476191,2020.0,2.0,5.0,1,Medium
T06103,U117,2021-02-01,Income,Bonus,64642.0,Bank Transfer,Bengaluru,Grocery shopping,93,1848899.0,19880.63440860215,0.8602150537634409,2021.0,2.0,0.0,0,Extreme
T08494,U067,2020-12-02,Expense,Travel,4680.0,Bank Transfer,Kolkata,Netflix subscription,72,747224.0,10378.111111111111,0.8472222222222222,2020.0,12.0,2.0,0,Very Large
T00366,U124,2021-06-27,Expense,Rent,43.0,Card,Pune,Uber to office cash,81,793246.0,9793.160493827161,0.8395061728395061,2021.0,6.0,6.0,1,Small
T13284,U090,2019-08-03,Expense,Utilities,32.0,Card,Pune,Grocery shopping,101,1018641.0,10085.554455445545,0.8316831683168316,2019.0,8.0,5.0,1,Small
T04199,U089,2019-04-22,Expense,Rent,681.0,Card,,Paid electricity bill,84,1037927.0,12356.27380952381,0.7976190476190477,2019.0,4.0,0.0,0,Large
T06889,U080,2019-05-10,Expense,Rent,237.0,UPI,Pune,Netflix subscription late,95,704475.0,7415.526315789473,0.8947368421052632,2019.0,5.0,4.0,0,Medium
T14669,U058,2019-08-27,Expense,Food,76.0,UPI,Hyderabad,Doctor visit,75,755303.0,10070.706666666667,0.84,2019.0,8.0,1.0,0,Small
T02796,U171,2022-05-18,Expense,Food,57.0,Unknown,Ahmedabad,QCBI8rEsaTpKgGw,94,1195708.0,12720.297872340425,0.8085106382978723,2022.0,5.0,2.0,0,Small
T06828,U144,2020-03-30,Expense,Rent,72.0,Cash,Jaipur,Salary,79,2250009.0,28481.12658227848,0.759493670886076,2020.0,3.0,0.0,0,Small
T03695,U166,2020-06-16,Income,Bonus,69028.0,Cash,Hyderabad,Course fee,98,1747558.0,17832.224489795917,0.7244897959183674,2020.0,6.0,1.0,0,Extreme
T09050,U015,2019-02-27,Expense,Rent,1560.0,Card,Mumbai,Salary,81,715152.0,8829.037037037036,0.8641975308641975,2019.0,2.0,2.0,0,Very Large
T04406,U047,2021-08-10,Expense,Rent,43.0,UPI,Jaipur,Uber to office,91,1310180.0,14397.582417582418,0.7802197802197802,2021.0,8.0,1.0,0,Small
T03006,U108,2020-02-19,Expense,Rent,323.0,Cash,hyderabad,Dinner at resto,82,1135546.0,13848.121951219513,0.7926829268292683,2020.0,2.0,2.0,0,Medium
T13153,U156,2021-08-11,Expense,Travel,76.0,Bank Transfer,Kolkata,Gift cash,77,651689.0,8463.493506493507,0.8571428571428571,2021.0,8.0,2.0,0,Small
T13203,U038,2022-01-28,Income,Other Income,48442.0,Card,Hyderabad,Grocery shopping,84,670888.0,7986.761904761905,0.8809523809523809,2022.0,1.0,4.0,0,Extreme
T03255,U131,2022-03-19,Income,Salary,55306.0,Card,Ahmedabad,Course fee,96,2102425.0,21900.260416666668,0.8125,2022.0,3.0,5.0,1,Extreme
T00545,U097,2021-11-17,Expense,Food,72.0,Cash,,,80,998783.0,12484.7875,0.8125,2021.0,11.0,2.0,0,Small
T05448,U111,,Expense,Entertainment,216.0,UPI,Bengaluru,,77,1709254.0,22198.103896103898,0.8441558441558441,,,,0,Medium
T10557,U179,2019-08-22,Expense,Edducation,767.0,Cash,Lucknow,Monthly rent,87,945163.0,10863.942528735632,0.8390804597701149,2019.0,8.0,3.0,0,Large
T11881,U002,2020-07-17,Expense,Rent,1580.0,UPI,Lucknow,Grocery shopping,88,2242735.0,25485.625,0.7727272727272727,2020.0,7.0,4.0,0,Very Large
T04486,U170,2020-08-01,Expense,Food,2080.0,Card,,,73,841602.0,11528.794520547945,0.821917808219178,2020.0,8.0,5.0,1,Very Large
T11062,U107,2022-04-28,Expense,Travel,855.0,Card,Ahmedabad,Course fee,76,1663482.0,21887.92105263158,0.868421052631579,2022.0,4.0,3.0,0,Large
T04947,U029,2019-10-30,Expense,Savings,561.0,UPI,Chennai,Salary cash,84,1573128.0,18727.714285714286,0.9047619047619048,2019.0,10.0,2.0,0,Large
T10063,U100,2019-10-05,Expense,Others,359.0,Cash,Jaipur,Dinner at resto,83,1736496.0,20921.63855421687,0.8674698795180723,2019.0,10.0,5.0,1,Medium
T05957,U162,2022-01-31,Expense,Utilities,774.0,Bank Transfer,Kolkata,Uber to office cash,82,454943.0,5548.085365853659,0.926829268292683,2022.0,1.0,0.0,0,Large
T12536,U108,2020-07-12,Expense,Utilities,78.0,Bank Transfer,Bengaluru,,82,1135546.0,13848.121951219513,0.7926829268292683,2020.0,7.0,6.0,1,Small
T11424,U033,2019-11-21,Income,Bonus,51963.0,Cash,Mumbai,Salary ,86,1653293.0,19224.337209302324,0.8953488372093024,2019.0,11.0,3.0,0,Extreme
T06261,U152,2022-06-30,Expense,Food,764.0,Card,Kolkata,Dinner at resto,69,1485361.0,21526.971014492752,0.8695652173913043,2022.0,6.0,3.0,0,Large
T06359,U167,2020-05-15,Expense,Rent,645.0,Card,hyderabad,Salary cash,92,666872.0,7248.608695652174,0.8913043478260869,2020.0,5.0,4.0,0,Large
T04979,U083,2022-10-21,Income,Salary,32304.0,Cash,Bengaluru,Dinner at resto,90,779020.0,8655.777777777777,0.8555555555555555,2022.0,10.0,4.0,0,Extreme
T05142,U189,2022-08-19,Expense,Rent,227.0,Bank Transfer,Lucknow,Doctor visit,90,967555.0,10750.611111111111,0.8444444444444444,2022.0,8.0,4.0,0,Medium
T01895,U025,2022-11-30,Expense,Travel,999999.0,Card,Delhi,Course fee,82,1797717.0,21923.378048780487,0.8536585365853658,2022.0,11.0,2.0,0,Extreme
T09377,U108,2022-01-22,Expense,Food,281.0,Cash,Pune,Netflix subscription,82,1135546.0,13848.121951219513,0.7926829268292683,2022.0,1.0,5.0,1,Medium
T14300,U030,2022-08-28,Expense,Food,35.0,Card,Hyderabad,Netflix subscription,79,565507.0,7158.316455696203,0.8860759493670886,2022.0,8.0,6.0,1,Small
T03005,U167,2020-03-16,Expense,Fodo,1933.0,Cash,bengaluru,,92,666872.0,7248.608695652174,0.8913043478260869,2020.0,3.0,0.0,0,Very Large
T01899,U049,2022-04-25,Expense,Rent,252.0,Card,Jaipur,Course fee ,85,1849556.0,21759.482352941177,0.8352941176470589,2022.0,4.0,0.0,0,Medium
T00833,U082,,Expense,Food,139.0,Cash,Mumbai,Gift cash,85,1779994.0,20941.105882352942,0.8470588235294118,,,,0,Medium
T06324,U044,2019-10-26,Expense,Others,47.0,Bank Transfer,Lucknow,Uber to office,89,838174.0,9417.685393258427,0.8651685393258427,2019.0,10.0,5.0,1,Small
T08883,U145,2022-12-31,Expense,Entertainment,252.0,Bank Transfer,Chennai,Salary,83,598602.0,7212.0722891566265,0.891566265060241,2022.0,12.0,5.0,1,Medium
T14333,U017,2021-03-16,Expense,Food,57.0,Card,Jaipur,Grocery shopping,71,735301.0,10356.352112676057,0.8309859154929577,2021.0,3.0,1.0,0,Small
T11969,U085,2021-05-24,Income,Bonus,58154.0,Cash,Jaipur,Monthly rent,79,825364.0,10447.645569620254,0.8481012658227848,2021.0,5.0,0.0,0,Extreme
T08127,U091,2019-09-09,Expense,Rent,949.0,Bank Transfer,Kolkata,Course fee,90,700274.0,7780.822222222222,0.8666666666666667,2019.0,9.0,0.0,0,Large
T01513,U066,2020-10-25,Expense,Utilities,2687.0,Card,bengaluru,Dinner at resto,74,391570.0,5291.486486486487,0.918918918918919,2020.0,10.0,6.0,1,Very Large
T06363,U176,2021-04-01,Income,Bonus,59703.0,Card,Delhi,Gift,84,2161513.0,25732.29761904762,0.7976190476190477,2021.0,4.0,3.0,0,Extreme
T07771,U030,2020-06-16,Expense,Others,369.0,Cash,chennai,Uber to office ,79,565507.0,7158.316455696203,0.8860759493670886,2020.0,6.0,1.0,0,Medium
T03648,U178,2019-01-13,Expense,Trael,216.0,Cash,Lucknow,Netflix subscription,77,609876.0,7920.467532467533,0.8701298701298701,2019.0,1.0,6.0,1,Medium
T14847,U060,2021-11-30,Expense,Travel,11451.0,Card,Pune,Gift ,80,756267.0,9453.3375,0.85,2021.0,11.0,1.0,0,Extreme
T03883,U011,2019-02-25,Expense,Rent,583.0,UPI,Hyderabad,Salary,78,1729697.0,22175.602564102563,0.8461538461538461,2019.0,2.0,0.0,0,Large
T01076,U041,2019-07-18,Income,Salary,39797.0,Card,Bengaluru,Netflix subscription,79,1892404.0,23954.481012658227,0.8354430379746836,2019.0,7.0,3.0,0,Extreme
T13153,U156,2021-08-11,Expense,Travel,76.0,Bank Transfer,Kolkata,Gift cash,77,651689.0,8463.493506493507,0.8571428571428571,2021.0,8.0,2.0,0,Small
T02203,U107,2022-10-06,Income,Salary,66935.0,UPI,Jaipur,Salary late,76,1663482.0,21887.92105263158,0.868421052631579,2022.0,10.0,3.0,0,Extreme
T07998,U030,2020-03-30,Income,Other Income,61365.0,Card,,Dinner at resto via app,79,565507.0,7158.316455696203,0.8860759493670886,2020.0,3.0,0.0,0,Extreme
T06454,U188,2020-10-02,Expense,eRnt,124.0,UPI,Ahmedabad,t9DwElIYG,79,895223.0,11331.93670886076,0.8354430379746836,2020.0,10.0,4.0,0,Medium
T02112,U021,2021-06-30,Income,Bonus,27300.0,UPI,Delhi,Uber to office,94,1362603.0,14495.77659574468,0.776595744680851,2021.0,6.0,2.0,0,Extreme
T10418,U094,2020-02-11,Income,Bonus,70434.0,Cash,Pune,Salary via app,68,766013.0,11264.89705882353,0.8088235294117647,2020.0,2.0,1.0,0,Extreme
T07890,U093,2019-08-20,Income,Salary,68951.0,Cash,Bengaluru,Doctor visit,81,867740.0,10712.839506172839,0.8271604938271605,2019.0,8.0,1.0,0,Extreme
T11021,U041,2022-12-22,Income,Other Income,84389.0,Bank Transfer,Pune,Gift,79,1892404.0,23954.481012658227,0.8354430379746836,2022.0,12.0,3.0,0,Extreme
T07063,U034,2021-02-16,Expense,Savings,2579.0,UPI,Kolkata,Uber to office late,91,843525.0,9269.505494505494,0.8571428571428571,2021.0,2.0,1.0,0,Very Large
T02603,U145,2022-06-20,Expense,Rent,358.0,Card,Delhi,Dinner at resto,83,598602.0,7212.0722891566265,0.891566265060241,2022.0,6.0,0.0,0,Medium
T10139,U029,2021-09-11,Expense,Entertainment,110.0,Card,Ahmedabad,Course fee late,84,1573128.0,18727.714285714286,0.9047619047619048,2021.0,9.0,5.0,1,Medium
T07379,U013,2022-04-25,Expense,Food,8077.0,Cash,Mumbai,Course fee,77,846988.0,10999.844155844155,0.8181818181818182,2022.0,4.0,0.0,0,Extreme
T08392,U116,2021-08-15,Expense,Food,2983.0,UPI,Pune,Gift,75,804374.0,10724.986666666666,0.8266666666666667,2021.0,8.0,6.0,1,Very Large
T08945,U057,2021-09-19,Expense,Rent,1116.0,Cash,Lucknow,Course fee,91,863054.0,9484.10989010989,0.8571428571428571,2021.0,9.0,6.0,1,Very Large
T07212,U176,2019-04-26,Expense,Rent,1159.0,UPI,delhi,W19psSdSk,84,2161513.0,25732.29761904762,0.7976190476190477,2019.0,4.0,4.0,0,Very Large
T01362,U098,2019-07-31,Expense,Rent,384.0,Bank Transfer,Bengaluru,Uber to office,75,519965.0,6932.866666666667,0.8933333333333333,2019.0,7.0,2.0,0,Medium
T02010,U076,2021-12-06,Expense,Food,132.0,Bank Transfer,Lucknow,Doctor visit,86,827533.0,9622.476744186046,0.8488372093023255,2021.0,12.0,0.0,0,Medium
T10875,U002,2019-02-23,Expense,Rent,144.0,Card,Chennai,,88,2242735.0,25485.625,0.7727272727272727,2019.0,2.0,5.0,1,Medium
T11477,U048,2022-01-03,Expense,Food,540.0,Bank Transfer,Jaipur,Gift cash,83,422977.0,5096.108433734939,0.927710843373494,2022.0,1.0,0.0,0,Large
T01836,U171,2020-09-08,Expense,Entertainment,74.0,UPI,Hyderabad,Course fee,94,1195708.0,12720.297872340425,0.8085106382978723,2020.0,9.0,1.0,0,Small
T08556,U154,2019-06-07,Expense,Utilities,948.0,Card,Mumbai,Grocery shopping,88,852422.0,9686.613636363636,0.8409090909090909,2019.0,6.0,4.0,0,Large
T02765,U086,2022-02-13,Expense,Rent,161.0,Cash,Bengaluru,Gift,92,773273.0,8405.141304347826,0.8695652173913043,2022.0,2.0,6.0,1,Medium
T09328,U145,2020-08-02,Expense,Food,391.0,Cash,Chennai,Dinner at resto,83,598602.0,7212.0722891566265,0.891566265060241,2020.0,8.0,6.0,1,Medium
T11405,U123,2021-12-25,Expense,Rent,63.0,Cash,Delhi,Course fee,80,1173832.0,14672.9,0.75,2021.0,12.0,5.0,1,Small
T06916,U124,2022-04-01,Expense,Travel,226.0,Cash,Delhi,,81,793246.0,9793.160493827161,0.8395061728395061,2022.0,4.0,4.0,0,Medium
T03808,U148,2019-06-03,Expense,Utilities,364.0,Bank Transfer,,Monthly rent,72,775852.0,10775.722222222223,0.8472222222222222,2019.0,6.0,0.0,0,Medium
T06524,U150,2020-12-07,Expense,Utilities,80.0,Card,Bengaluru,Doctor visit,84,1827844.0,21760.04761904762,0.8452380952380952,2020.0,12.0,0.0,0,Small
T01680,U169,2021-11-05,Expense,Food,1262.0,Cash,Chennai,Dinner at resto ,78,1473121.0,18886.166666666668,0.9230769230769231,2021.0,11.0,4.0,0,Very Large
T03590,U020,2022-05-31,Expense,Food,7275.0,Card,Kolkata,Gift,101,1108349.0,10973.752475247526,0.8316831683168316,2022.0,5.0,1.0,0,Extreme
T02357,U049,2022-02-25,Expense,Rent,846.0,Bank Transfer,delhi,Monthly rent,85,1849556.0,21759.482352941177,0.8352941176470589,2022.0,2.0,4.0,0,Large
T08664,U151,2021-11-25,Income,Salary,58712.0,Card,DELHI,,73,713319.0,9771.493150684932,0.8356164383561644,2021.0,11.0,3.0,0,Extreme
T09815,U124,2020-05-12,Expense,Rent,726.0,Cash,Hyderabad,Netflix subscription,81,793246.0,9793.160493827161,0.8395061728395061,2020.0,5.0,1.0,0,Large
T06617,U139,2021-11-19,Expense,Others,117.0,Cash,Kolkata,Gift,92,427525.0,4647.010869565217,0.9239130434782609,2021.0,11.0,4.0,0,Medium
T14190,U118,2019-09-08,Expense,Utilities,121.0,Bank Transfer,Mumbai,Uber to office ,88,829814.0,9429.704545454546,0.8522727272727273,2019.0,9.0,6.0,1,Medium
T13952,U063,2021-11-24,Income,Other Income,57791.0,UPI,Mumbai,,77,510029.0,6623.7532467532465,0.9090909090909091,2021.0,11.0,2.0,0,Extreme
T12290,U007,2019-11-30,Expense,Utilities,122.0,Cash,Chennai,Grocery shopping late,80,2898917.0,36236.4625,0.8375,2019.0,11.0,5.0,1,Medium
T11207,U143,2020-10-18,Expense,Utilities,300.0,UPI,Pune,Course fee,90,876727.0,9741.41111111111,0.8555555555555555,2020.0,10.0,6.0,1,Medium
T04811,U185,2022-10-18,Income,Bonus,35275.0,UPI,Lucknow,Monthly rent,79,953991.0,12075.835443037975,0.8227848101265823,2022.0,10.0,1.0,0,Extreme
T14244,U162,2022-03-10,Expense,Rent,1499.0,Card,Kolkata,Grocery shopping late,82,454943.0,5548.085365853659,0.926829268292683,2022.0,3.0,3.0,0,Very Large
T02069,U026,2022-03-31,Expense,Rent,1119.0,Bank Transfer,,Monthly rent,74,644984.0,8716.0,0.8648648648648649,2022.0,3.0,3.0,0,Very Large
T04390,U156,2021-04-21,Expense,Others,146.0,Card,Lucknow,Salary,77,651689.0,8463.493506493507,0.8571428571428571,2021.0,4.0,2.0,0,Medium
T00880,U177,2021-07-22,Expense,Education,531.0,Card,Ahmedabad,Paid electricity bill,89,738071.0,8292.932584269663,0.8764044943820225,2021.0,7.0,3.0,0,Large
T06910,U144,2021-09-12,Income,Salary,58305.0,Cash,Pune,Grocery shopping cash,79,2250009.0,28481.12658227848,0.759493670886076,2021.0,9.0,6.0,1,Extreme
T14998,U150,2021-01-13,Expense,Rent,726.0,Cash,Delhi,Paid electricity bill,84,1827844.0,21760.04761904762,0.8452380952380952,2021.0,1.0,2.0,0,Large
T11990,U143,2022-04-17,Income,Salary,56645.0,Card,Jaipur,Dinner at resto ,90,876727.0,9741.41111111111,0.8555555555555555,2022.0,4.0,6.0,1,Extreme
T04960,U120,2022-03-17,Expense,Rent,79.0,UPI,Mumbai,Grocery shopping,67,545548.0,8142.507462686567,0.8656716417910447,2022.0,3.0,3.0,0,Small
T08951,U027,2020-04-16,Expense,Savings,296.0,Card,Ahmedabad,H0iBrvgKYgge,81,1022708.0,12626.024691358025,0.8024691358024691,2020.0,4.0,3.0,0,Medium
